pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
52,15,371,4,0,
52,15,372,1,41,
52,15,386,2,0,
52,15,387,2,0,
52,15,399,4,0,
52,15,400,1,49,
52,15,417,1,38,
52,15,421,4,0,
52,15,445,1,46,
52,15,468,4,0,
52,15,492,2,0,
52,15,496,4,0,
52,15,497,4,0,
52,15,514,4,0,
52,15,590,4,0,
52,16,6,1,30,1
52,16,10,1,1,1
52,16,15,4,0,
52,16,39,2,0,
52,16,44,1,6,1
52,16,45,1,1,2
52,16,85,4,0,
52,16,87,4,0,
52,16,91,4,0,
52,16,92,4,0,
52,16,95,2,0,
52,16,103,1,17,1
52,16,104,4,0,
52,16,133,2,0,
52,16,138,4,0,
52,16,148,4,0,
52,16,154,1,14,1
52,16,156,4,0,
52,16,163,1,33,1
52,16,164,4,0,
52,16,168,4,0,
52,16,173,3,0,
52,16,175,2,0,
52,16,180,2,0,
52,16,180,3,0,
52,16,182,4,0,
52,16,185,1,22,1
52,16,196,3,0,
52,16,204,2,0,
52,16,207,4,0,
52,16,213,4,0,
52,16,214,4,0,
52,16,216,4,0,
52,16,218,4,0,
52,16,231,2,0,
52,16,231,3,0,
52,16,237,4,0,
52,16,240,4,0,
52,16,241,4,0,
52,16,244,4,0,
52,16,247,4,0,
52,16,252,1,9,1
52,16,253,3,0,
52,16,259,4,0,
52,16,263,4,0,
52,16,269,1,25,1
52,16,269,4,0,
52,16,274,2,0,
52,16,282,3,0,
52,16,289,2,0,
52,16,289,3,0,
52,16,290,4,0,
52,16,304,3,0,
52,16,316,2,0,
52,16,332,4,0,
52,16,343,3,0,
52,16,351,3,0,
52,16,352,3,0,
52,16,364,1,50,1
52,16,369,4,0,
52,16,371,4,0,
52,16,372,1,41,1
52,16,386,2,0,
52,16,387,2,0,
52,16,387,3,0,
52,16,399,4,0,
52,16,400,1,49,1
52,16,402,3,0,
52,16,417,1,38,1
52,16,421,4,0,
52,16,441,3,0,
52,16,445,1,46,1
52,16,468,4,0,
52,16,492,2,0,
52,16,492,3,0,
52,16,496,4,0,
52,16,497,4,0,
52,16,514,4,0,
52,16,590,4,0,
52,17,6,1,30,
52,17,10,1,1,1
52,17,39,2,0,
52,17,44,1,6,
52,17,45,1,1,2
52,17,85,4,0,
52,17,87,4,0,
52,17,92,4,0,
52,17,95,2,0,
52,17,103,1,17,
52,17,104,4,0,
52,17,133,2,0,
52,17,138,4,0,
52,17,154,1,14,
52,17,156,4,0,
52,17,163,1,33,
52,17,164,4,0,
52,17,168,4,0,
52,17,175,2,0,
52,17,180,2,0,
52,17,182,4,0,
52,17,185,1,22,
52,17,204,2,0,
52,17,207,4,0,
52,17,213,4,0,
52,17,214,4,0,
52,17,216,4,0,
52,17,218,4,0,
52,17,231,2,0,
52,17,237,4,0,
52,17,240,4,0,
52,17,241,4,0,
52,17,244,4,0,
52,17,247,4,0,
52,17,252,1,9,
52,17,259,4,0,
52,17,263,4,0,
52,17,269,1,25,
52,17,269,4,0,
52,17,274,2,0,
52,17,289,2,0,
52,17,316,2,0,
52,17,332,4,0,
52,17,364,1,50,
52,17,369,4,0,
52,17,371,4,0,
52,17,372,1,41,
52,17,386,2,0,
52,17,387,2,0,
52,17,399,4,0,
52,17,400,1,49,
52,17,417,1,38,
52,17,421,4,0,
52,17,445,1,46,
52,17,492,2,0,
52,17,496,4,0,
52,17,497,4,0,
52,17,526,4,0,
52,17,590,4,0,
52,18,6,1,30,
52,18,10,1,1,1
52,18,39,2,0,
52,18,44,1,6,
52,18,45,1,1,2
52,18,85,4,0,
52,18,87,4,0,
52,18,92,4,0,
52,18,95,2,0,
52,18,103,1,17,
52,18,104,4,0,
52,18,133,2,0,
52,18,138,4,0,
52,18,154,1,14,
52,18,156,4,0,
52,18,163,1,33,
52,18,164,4,0,
52,18,168,4,0,
52,18,175,2,0,
52,18,180,2,0,
52,18,182,4,0,
52,18,185,1,22,
52,18,204,2,0,
52,18,207,4,0,
52,18,213,4,0,
52,18,214,4,0,
52,18,216,4,0,
52,18,218,4,0,
52,18,231,2,0,
52,18,237,4,0,
52,18,240,4,0,
52,18,241,4,0,
52,18,244,4,0,
52,18,247,4,0,
52,18,252,1,9,
52,18,259,4,0,
52,18,263,4,0,
52,18,269,1,25,
52,18,269,4,0,
52,18,274,2,0,
52,18,289,2,0,
52,18,316,2,0,
52,18,332,4,0,
52,18,364,1,50,
52,18,369,4,0,
52,18,371,4,0,
52,18,372,1,41,
52,18,386,2,0,
52,18,387,2,0,
52,18,399,4,0,
52,18,400,1,49,
52,18,417,1,38,
52,18,421,4,0,
52,18,445,1,46,
52,18,492,2,0,
52,18,496,4,0,
52,18,497,4,0,
52,18,526,4,0,
52,18,590,4,0,
53,1,6,1,17,
53,1,6,4,0,
53,1,10,1,1,1
53,1,34,4,0,
53,1,36,4,0,
53,1,38,4,0,
53,1,44,1,1,3
53,1,44,1,12,
53,1,45,1,1,2
53,1,55,4,0,
53,1,61,4,0,
53,1,63,4,0,
53,1,85,4,0,
53,1,87,4,0,
53,1,92,4,0,
53,1,99,4,0,
53,1,102,4,0,
53,1,103,1,1,4
53,1,103,1,24,
53,1,104,4,0,
53,1,117,4,0,
53,1,129,4,0,
53,1,130,4,0,
53,1,154,1,37,
53,1,156,4,0,
53,1,163,1,51,
53,1,164,4,0,
53,2,6,1,17,
53,2,6,4,0,
53,2,10,1,1,1
53,2,34,4,0,
53,2,36,4,0,
53,2,38,4,0,
53,2,44,1,1,3
53,2,44,1,12,
53,2,45,1,1,2
53,2,55,4,0,
53,2,61,4,0,
53,2,63,4,0,
53,2,85,4,0,
53,2,87,4,0,
53,2,92,4,0,
53,2,99,4,0,
53,2,102,4,0,
53,2,103,1,1,4
53,2,103,1,24,
53,2,104,4,0,
53,2,117,4,0,
53,2,129,4,0,
53,2,130,4,0,
53,2,154,1,37,
53,2,156,4,0,
53,2,163,1,51,
53,2,164,4,0,
53,3,6,1,20,
53,3,10,1,1,1
53,3,29,4,0,
53,3,44,1,1,3
53,3,44,1,11,
53,3,45,1,1,2
53,3,46,4,0,
53,3,63,4,0,
53,3,87,4,0,
53,3,92,4,0,
53,3,103,1,38,
53,3,104,4,0,
53,3,111,4,0,
53,3,129,4,0,
53,3,138,4,0,
53,3,154,1,46,
53,3,156,4,0,
53,3,163,1,53,
53,3,168,4,0,
53,3,171,4,0,
53,3,173,4,0,
53,3,174,4,0,
53,3,182,4,0,
53,3,185,1,29,
53,3,189,4,0,
53,3,192,4,0,
53,3,196,4,0,
53,3,197,4,0,
53,3,203,4,0,
53,3,207,4,0,
53,3,213,4,0,
53,3,214,4,0,
53,3,216,4,0,
53,3,218,4,0,
53,3,231,4,0,
53,3,237,4,0,
53,3,241,4,0,
53,3,244,4,0,
53,3,247,4,0,
53,4,6,1,20,
53,4,10,1,1,1
53,4,29,4,0,
53,4,44,1,1,3
53,4,44,1,11,
53,4,45,1,1,2
53,4,46,4,0,
53,4,63,4,0,
53,4,85,3,0,
53,4,87,4,0,
53,4,92,4,0,
53,4,103,1,38,
53,4,104,4,0,
53,4,111,4,0,
53,4,129,4,0,
53,4,138,4,0,
53,4,154,1,46,
53,4,156,4,0,
53,4,163,1,53,
53,4,168,4,0,
53,4,171,4,0,
53,4,173,4,0,
53,4,174,4,0,
53,4,182,4,0,
53,4,185,1,29,
53,4,189,4,0,
53,4,192,4,0,
53,4,196,4,0,
53,4,197,4,0,
53,4,203,4,0,
53,4,207,4,0,
53,4,213,4,0,
53,4,214,4,0,
53,4,216,4,0,
53,4,218,4,0,
53,4,231,4,0,
53,4,237,4,0,
53,4,241,4,0,
53,4,244,4,0,
53,4,247,4,0,
53,5,6,1,20,
53,5,10,1,1,1
53,5,15,4,0,
53,5,44,1,1,3
53,5,44,1,11,
53,5,45,1,1,2
53,5,46,4,0,
53,5,63,4,0,
53,5,85,4,0,
53,5,87,4,0,
53,5,91,4,0,
53,5,92,4,0,
53,5,103,1,38,
53,5,104,4,0,
53,5,148,4,0,
53,5,154,1,46,
53,5,156,4,0,
53,5,163,1,53,
53,5,168,4,0,
53,5,182,4,0,
53,5,185,1,29,
53,5,213,4,0,
53,5,216,4,0,
53,5,218,4,0,
53,5,231,4,0,
53,5,237,4,0,
53,5,240,4,0,
53,5,241,4,0,
53,5,247,4,0,
53,5,252,1,59,
53,5,259,4,0,
53,5,263,4,0,
53,5,269,4,0,
53,5,289,4,0,
53,5,290,4,0,
53,5,332,4,0,
53,5,351,4,0,
53,5,352,4,0,
53,6,6,1,20,
53,6,10,1,1,1
53,6,15,4,0,
53,6,34,3,0,
53,6,38,3,0,
53,6,44,1,1,3
53,6,44,1,11,
53,6,45,1,1,2
53,6,46,4,0,
53,6,63,4,0,
53,6,85,4,0,
53,6,87,4,0,
53,6,91,4,0,
53,6,92,4,0,
53,6,102,3,0,
53,6,103,1,38,
53,6,104,4,0,
53,6,111,3,0,
53,6,129,3,0,
53,6,138,3,0,
53,6,148,4,0,
53,6,154,1,46,
53,6,156,4,0,
53,6,163,1,53,
53,6,164,3,0,
53,6,168,4,0,
53,6,173,3,0,
53,6,182,4,0,
53,6,185,1,29,
53,6,189,3,0,
53,6,196,3,0,
53,6,203,3,0,
53,6,207,3,0,
53,6,213,4,0,
53,6,214,3,0,
53,6,216,4,0,
53,6,218,4,0,
53,6,231,4,0,
53,6,237,4,0,
53,6,240,4,0,
53,6,241,4,0,
53,6,244,3,0,
53,6,247,4,0,
53,6,252,1,59,
53,6,259,4,0,
53,6,263,4,0,
53,6,269,4,0,
53,6,289,4,0,
53,6,290,4,0,
53,6,332,4,0,
53,6,351,4,0,
53,6,352,4,0,
53,7,6,1,18,
53,7,10,1,1,1
53,7,15,4,0,
53,7,34,3,0,
53,7,38,3,0,
53,7,44,1,1,3
53,7,44,1,10,
53,7,45,1,1,2
53,7,46,4,0,
53,7,63,4,0,
53,7,85,4,0,
53,7,87,4,0,
53,7,91,4,0,
53,7,92,4,0,
53,7,102,3,0,
53,7,103,1,34,
53,7,104,4,0,
53,7,138,3,0,
53,7,148,4,0,
53,7,154,1,42,
53,7,156,4,0,
53,7,163,1,49,
53,7,164,3,0,
53,7,168,4,0,
53,7,182,4,0,
53,7,185,1,25,
53,7,207,1,61,
53,7,213,4,0,
53,7,216,4,0,
53,7,218,4,0,
53,7,231,4,0,
53,7,237,4,0,
53,7,240,4,0,
53,7,241,4,0,
53,7,247,4,0,
53,7,252,1,55,
53,7,259,4,0,
53,7,263,4,0,
53,7,269,4,0,
53,7,289,4,0,
53,7,290,4,0,
53,7,332,4,0,
53,7,351,4,0,
53,7,352,4,0,
53,8,10,1,1,2
53,8,15,4,0,
53,8,44,1,1,4
53,8,44,1,6,
53,8,45,1,1,3
53,8,46,4,0,
53,8,63,4,0,
53,8,85,4,0,
53,8,87,4,0,
53,8,91,4,0,
53,8,92,4,0,
53,8,103,1,17,
53,8,104,4,0,
53,8,138,4,0,
53,8,148,4,0,
53,8,154,1,14,
53,8,156,4,0,
53,8,163,1,37,
53,8,164,4,0,
53,8,168,4,0,
53,8,182,4,0,
53,8,185,1,22,
53,8,203,4,0,
53,8,207,4,0,
53,8,213,4,0,
53,8,214,4,0,
53,8,216,4,0,
53,8,218,4,0,
53,8,231,4,0,
53,8,237,4,0,
53,8,240,4,0,
53,8,241,4,0,
53,8,244,4,0,
53,8,247,4,0,
53,8,252,1,1,5
53,8,252,1,9,
53,8,259,4,0,
53,8,263,4,0,
53,8,269,1,25,
53,8,269,4,0,
53,8,289,4,0,
53,8,290,4,0,
53,8,332,4,0,
53,8,351,4,0,
53,8,352,4,0,
53,8,363,4,0,
53,8,369,4,0,
53,8,371,4,0,
53,8,372,1,49,
53,8,373,4,0,
53,8,399,4,0,
53,8,400,1,61,
53,8,408,1,32,
53,8,415,1,1,1
53,8,416,4,0,
53,8,417,1,44,
53,8,421,4,0,
53,8,445,1,56,
53,8,445,4,0,
53,9,10,1,1,2
53,9,15,4,0,
53,9,44,1,1,4
53,9,44,1,6,
53,9,45,1,1,3
53,9,46,4,0,
53,9,63,4,0,
53,9,85,4,0,
53,9,87,4,0,
53,9,91,4,0,
53,9,92,4,0,
53,9,103,1,17,
53,9,104,4,0,
53,9,129,3,0,
53,9,138,4,0,
53,9,148,4,0,
53,9,154,1,14,
53,9,156,4,0,
53,9,163,1,37,
53,9,164,4,0,
53,9,168,4,0,
53,9,173,3,0,
53,9,180,3,0,
53,9,182,4,0,
53,9,185,1,22,
53,9,189,3,0,
53,9,196,3,0,
53,9,203,4,0,
53,9,207,4,0,
53,9,213,4,0,
53,9,214,4,0,
53,9,216,4,0,
53,9,218,4,0,
53,9,231,4,0,
53,9,237,4,0,
53,9,240,4,0,
53,9,241,4,0,
53,9,244,4,0,
53,9,247,4,0,
53,9,252,1,1,5
53,9,252,1,9,
53,9,253,3,0,
53,9,259,4,0,
53,9,263,4,0,
53,9,269,1,25,
53,9,269,4,0,
53,9,282,3,0,
53,9,289,4,0,
53,9,290,4,0,
53,9,332,4,0,
53,9,351,4,0,
53,9,352,4,0,
53,9,363,4,0,
53,9,364,1,68,
53,9,369,4,0,
53,9,371,4,0,
53,9,372,1,49,
53,9,373,4,0,
53,9,387,3,0,
53,9,399,4,0,
53,9,400,1,61,
53,9,402,3,0,
53,9,408,1,32,
53,9,415,1,1,1
53,9,416,4,0,
53,9,417,1,44,
53,9,421,4,0,
53,9,441,3,0,
53,9,445,1,56,
53,9,445,4,0,
53,10,10,1,1,2
53,10,15,4,0,
53,10,29,3,0,
53,10,44,1,1,4
53,10,44,1,6,
53,10,45,1,1,3
53,10,46,4,0,
53,10,63,4,0,
53,10,85,4,0,
53,10,87,4,0,
53,10,91,4,0,
53,10,92,4,0,
53,10,103,1,17,
53,10,104,4,0,
53,10,129,3,0,
53,10,138,4,0,
53,10,148,4,0,
53,10,154,1,14,
53,10,156,4,0,
53,10,163,1,37,
53,10,164,4,0,
53,10,168,4,0,
53,10,173,3,0,
53,10,180,3,0,
53,10,182,4,0,
53,10,185,1,22,
53,10,189,3,0,
53,10,196,3,0,
53,10,203,4,0,
53,10,207,4,0,
53,10,213,4,0,
53,10,214,4,0,
53,10,216,4,0,
53,10,218,4,0,
53,10,231,4,0,
53,10,237,4,0,
53,10,240,4,0,
53,10,241,4,0,
53,10,244,4,0,
53,10,247,4,0,
53,10,252,1,1,5
53,10,252,1,9,
53,10,253,3,0,
53,10,259,4,0,
53,10,263,4,0,
53,10,269,1,25,
53,10,269,4,0,
53,10,282,3,0,
53,10,289,4,0,
53,10,290,4,0,
53,10,332,4,0,
53,10,351,4,0,
53,10,352,4,0,
53,10,363,4,0,
53,10,364,1,68,
53,10,369,4,0,
53,10,371,4,0,
53,10,372,1,49,
53,10,373,4,0,
53,10,387,3,0,
53,10,399,4,0,
53,10,400,1,61,
53,10,402,3,0,
53,10,408,1,32,
53,10,415,1,1,1
53,10,416,4,0,
53,10,417,1,44,
53,10,421,4,0,
53,10,441,3,0,
53,10,445,1,56,
53,10,445,4,0,
53,11,10,1,1,2
53,11,15,4,0,
53,11,44,1,1,4
53,11,44,1,6,
53,11,45,1,1,3
53,11,46,4,0,
53,11,63,4,0,
53,11,85,4,0,
53,11,87,4,0,
53,11,91,4,0,
53,11,92,4,0,
53,11,103,1,17,
53,11,104,4,0,
53,11,138,4,0,
53,11,148,4,0,
53,11,154,1,14,
53,11,156,4,0,
53,11,163,1,37,
53,11,164,4,0,
53,11,168,4,0,
53,11,182,4,0,
53,11,185,1,22,
53,11,207,4,0,
53,11,213,4,0,
53,11,216,4,0,
53,11,218,4,0,
53,11,237,4,0,
53,11,240,4,0,
53,11,241,4,0,
53,11,244,4,0,
53,11,247,4,0,
53,11,252,1,1,5
53,11,252,1,9,
53,11,259,4,0,
53,11,263,4,0,
53,11,269,1,25,
53,11,269,4,0,
53,11,332,4,0,
53,11,364,1,68,
53,11,369,4,0,
53,11,371,4,0,
53,11,372,1,49,
53,11,373,4,0,
53,11,400,1,61,
53,11,408,1,32,
53,11,415,1,1,1
53,11,416,4,0,
53,11,417,1,44,
53,11,421,4,0,
53,11,445,1,56,
53,11,468,4,0,
53,11,496,4,0,
53,11,497,4,0,
53,11,514,4,0,
53,11,526,4,0,
53,12,6,1,20,
53,12,10,1,1,1
53,12,15,4,0,
53,12,44,1,1,3
53,12,44,1,11,
53,12,45,1,1,2
53,12,46,4,0,
53,12,63,4,0,
53,12,85,4,0,
53,12,87,4,0,
53,12,91,4,0,
53,12,92,4,0,
53,12,103,1,38,
53,12,104,4,0,
53,12,148,4,0,
53,12,154,1,46,
53,12,156,4,0,
53,12,163,1,53,
53,12,168,4,0,
53,12,182,4,0,
53,12,185,1,29,
53,12,213,4,0,
53,12,216,4,0,
53,12,218,4,0,
53,12,231,4,0,
53,12,237,4,0,
53,12,240,4,0,
53,12,241,4,0,
53,12,247,4,0,
53,12,252,1,59,
53,12,259,4,0,
53,12,263,4,0,
53,12,269,4,0,
53,12,289,4,0,
53,12,290,4,0,
53,12,332,4,0,
53,12,351,4,0,
53,12,352,4,0,
53,13,6,1,20,
53,13,10,1,1,1
53,13,15,4,0,
53,13,34,3,0,
53,13,38,3,0,
53,13,44,1,1,3
53,13,44,1,11,
53,13,45,1,1,2
53,13,46,4,0,
53,13,63,4,0,
53,13,85,4,0,
53,13,87,4,0,
53,13,91,4,0,
53,13,92,4,0,
53,13,102,3,0,
53,13,103,1,38,
53,13,104,4,0,
53,13,138,3,0,
53,13,148,4,0,
53,13,154,1,46,
53,13,156,4,0,
53,13,163,1,53,
53,13,164,3,0,
53,13,168,4,0,
53,13,171,3,0,
53,13,182,4,0,
53,13,185,1,29,
53,13,196,3,0,
53,13,207,3,0,
53,13,213,4,0,
53,13,216,4,0,
53,13,218,4,0,
53,13,231,4,0,
53,13,237,4,0,
53,13,240,4,0,
53,13,241,4,0,
53,13,247,4,0,
53,13,252,1,59,
53,13,259,4,0,
53,13,263,4,0,
53,13,269,4,0,
53,13,289,4,0,
53,13,290,4,0,
53,13,332,4,0,
53,13,351,4,0,
53,13,352,4,0,
53,14,10,1,1,2
53,14,15,4,0,
53,14,44,1,1,4
53,14,44,1,6,
53,14,45,1,1,3
53,14,46,4,0,
53,14,63,4,0,
53,14,85,4,0,
53,14,87,4,0,
53,14,91,4,0,
53,14,92,4,0,
53,14,103,1,17,
53,14,104,4,0,
53,14,129,1,28,
53,14,138,4,0,
53,14,148,4,0,
53,14,154,1,14,
53,14,156,4,0,
53,14,163,1,37,
53,14,164,4,0,
53,14,168,4,0,
53,14,173,3,0,
53,14,180,3,0,
53,14,182,4,0,
53,14,185,1,22,
53,14,196,3,0,
53,14,207,4,0,
53,14,213,4,0,
53,14,214,3,0,
53,14,216,4,0,
53,14,218,4,0,
53,14,231,3,0,
53,14,237,4,0,
53,14,240,4,0,
53,14,241,4,0,
53,14,244,4,0,
53,14,247,4,0,
53,14,252,1,1,5
53,14,252,1,9,
53,14,253,3,0,
53,14,259,4,0,
53,14,263,4,0,
53,14,269,1,25,
53,14,269,4,0,
53,14,282,3,0,
53,14,289,3,0,
53,14,304,3,0,
53,14,332,4,0,
53,14,343,3,0,
53,14,364,1,68,
53,14,369,4,0,
53,14,371,4,0,
53,14,372,1,49,
53,14,373,4,0,
53,14,387,3,0,
53,14,399,3,0,
53,14,400,1,61,
53,14,402,3,0,
53,14,408,1,32,
53,14,415,1,1,1
53,14,416,4,0,
53,14,417,1,44,
53,14,421,4,0,
53,14,441,3,0,
53,14,445,1,56,
53,14,468,4,0,
53,14,492,3,0,
53,14,496,4,0,
53,14,497,4,0,
53,14,514,4,0,
53,14,526,4,0,
53,15,10,1,1,3
53,15,15,4,0,
53,15,44,1,1,5
53,15,44,1,6,
53,15,45,1,1,4
53,15,46,4,0,
53,15,63,4,0,
53,15,85,4,0,
53,15,87,4,0,
53,15,91,4,0,
53,15,92,4,0,
53,15,103,1,17,
53,15,104,4,0,
53,15,129,1,28,
53,15,138,4,0,
53,15,148,4,0,
53,15,154,1,14,
53,15,156,4,0,
53,15,163,1,37,
53,15,164,4,0,
53,15,168,4,0,
53,15,182,4,0,
53,15,185,1,22,
53,15,207,4,0,
53,15,213,4,0,
53,15,214,4,0,
53,15,216,4,0,
53,15,218,4,0,
53,15,237,4,0,
53,15,240,4,0,
53,15,241,4,0,
53,15,244,4,0,
53,15,247,4,0,
53,15,252,1,1,6
53,15,252,1,9,
53,15,259,4,0,
53,15,263,4,0,
53,15,269,1,25,
53,15,269,4,0,
53,15,332,4,0,
53,15,364,1,65,
53,15,369,4,0,
53,15,371,4,0,
53,15,372,1,49,
53,15,373,4,0,
53,15,399,4,0,
53,15,400,1,61,
53,15,408,1,32,
53,15,415,1,1,2
53,15,416,4,0,
53,15,417,1,44,
53,15,421,4,0,
53,15,445,1,56,
53,15,468,4,0,
53,15,496,4,0,
53,15,497,4,0,
53,15,514,4,0,
53,15,583,1,1,1
53,15,590,4,0,
53,16,10,1,1,3
53,16,15,4,0,
53,16,44,1,1,5
53,16,44,1,6,1
53,16,45,1,1,4
53,16,46,4,0,
53,16,63,4,0,
53,16,85,4,0,
53,16,87,4,0,
53,16,91,4,0,
53,16,92,4,0,
53,16,103,1,17,1
53,16,104,4,0,
53,16,129,1,28,1
53,16,138,4,0,
53,16,148,4,0,
53,16,154,1,14,1
53,16,156,4,0,
53,16,163,1,37,1
53,16,164,4,0,
53,16,168,4,0,
53,16,173,3,0,
53,16,180,3,0,
53,16,182,4,0,
53,16,185,1,22,1
53,16,196,3,0,
53,16,207,4,0,
53,16,213,4,0,
53,16,214,4,0,
53,16,216,4,0,
53,16,218,4,0,
53,16,231,3,0,
53,16,237,4,0,
53,16,240,4,0,
53,16,241,4,0,
53,16,244,4,0,
53,16,247,4,0,
53,16,252,1,1,6
53,16,252,1,9,1
53,16,253,3,0,
53,16,259,4,0,
53,16,263,4,0,
53,16,269,1,25,1
53,16,269,4,0,
53,16,282,3,0,
53,16,289,3,0,
53,16,290,4,0,
53,16,304,3,0,
53,16,332,4,0,
53,16,343,3,0,
53,16,351,3,0,
53,16,352,3,0,
53,16,364,1,65,1
53,16,369,4,0,
53,16,371,4,0,
53,16,372,1,49,1
53,16,373,4,0,
53,16,387,3,0,
53,16,399,4,0,
53,16,400,1,61,1
53,16,402,3,0,
53,16,408,1,32,1
53,16,415,1,1,2
53,16,416,4,0,
53,16,417,1,44,1
53,16,421,4,0,
53,16,441,3,0,
53,16,445,1,56,1
53,16,468,4,0,
53,16,492,3,0,
53,16,496,4,0,
53,16,497,4,0,
53,16,514,4,0,
53,16,583,1,1,1
53,16,590,4,0,
53,17,10,1,1,4
53,17,44,1,1,6
53,17,44,1,6,
53,17,45,1,1,5
53,17,46,4,0,
53,17,63,4,0,
53,17,85,4,0,
53,17,87,4,0,
53,17,92,4,0,
53,17,103,1,17,
53,17,104,4,0,
53,17,129,1,0,
53,17,129,1,1,1
53,17,138,4,0,
53,17,154,1,14,
53,17,156,4,0,
53,17,163,1,37,
53,17,164,4,0,
53,17,168,4,0,
53,17,182,4,0,
53,17,185,1,22,
53,17,207,4,0,
53,17,213,4,0,
53,17,214,4,0,
53,17,216,4,0,
53,17,218,4,0,
53,17,237,4,0,
53,17,240,4,0,
53,17,241,4,0,
53,17,244,4,0,
53,17,247,4,0,
53,17,252,1,1,7
53,17,252,1,9,
53,17,259,4,0,
53,17,263,4,0,
53,17,269,1,25,
53,17,269,4,0,
53,17,332,4,0,
53,17,364,1,65,
53,17,369,4,0,
53,17,371,4,0,
53,17,372,1,49,
53,17,373,4,0,
53,17,399,4,0,
53,17,400,1,61,
53,17,408,1,32,
53,17,415,1,1,3
53,17,416,4,0,
53,17,417,1,44,
53,17,421,4,0,
53,17,445,1,56,
53,17,496,4,0,
53,17,497,4,0,
53,17,526,4,0,
53,17,583,1,1,2
53,17,590,4,0,
53,18,10,1,1,4
53,18,44,1,1,6
53,18,44,1,6,
53,18,45,1,1,5
53,18,46,4,0,
53,18,63,4,0,
53,18,85,4,0,
53,18,87,4,0,
53,18,92,4,0,
53,18,103,1,17,
53,18,104,4,0,
53,18,129,1,0,
53,18,129,1,1,1
53,18,138,4,0,
53,18,154,1,14,
53,18,156,4,0,
53,18,163,1,37,
53,18,164,4,0,
53,18,168,4,0,
53,18,182,4,0,
53,18,185,1,22,
53,18,207,4,0,
53,18,213,4,0,
53,18,214,4,0,
53,18,216,4,0,
53,18,218,4,0,
53,18,237,4,0,
53,18,240,4,0,
53,18,241,4,0,
53,18,244,4,0,
53,18,247,4,0,
53,18,252,1,1,7
53,18,252,1,9,
53,18,259,4,0,
53,18,263,4,0,
53,18,269,1,25,
53,18,269,4,0,
53,18,332,4,0,
53,18,364,1,65,
53,18,369,4,0,
53,18,371,4,0,
53,18,372,1,49,
53,18,373,4,0,
53,18,399,4,0,
53,18,400,1,61,
53,18,408,1,32,
53,18,415,1,1,3
53,18,416,4,0,
53,18,417,1,44,
53,18,421,4,0,
53,18,445,1,56,
53,18,496,4,0,
53,18,497,4,0,
53,18,526,4,0,
53,18,583,1,1,2
53,18,590,4,0,
54,1,5,4,0,
54,1,6,4,0,
54,1,10,1,1,
54,1,25,4,0,
54,1,34,4,0,
54,1,36,4,0,
54,1,38,4,0,
54,1,39,1,28,
54,1,50,1,31,
54,1,55,4,0,
54,1,56,1,52,
54,1,57,4,0,
54,1,58,4,0,
54,1,59,4,0,
54,1,61,4,0,
54,1,66,4,0,
54,1,68,4,0,
54,1,69,4,0,
54,1,70,4,0,
54,1,91,4,0,
54,1,92,4,0,
54,1,93,1,36,
54,1,99,4,0,
54,1,102,4,0,
54,1,104,4,0,
54,1,117,4,0,
54,1,129,4,0,
54,1,130,4,0,
54,1,154,1,43,
54,1,156,4,0,
54,1,164,4,0,
54,2,5,4,0,
54,2,6,4,0,
54,2,10,1,1,
54,2,25,4,0,
54,2,34,4,0,
54,2,36,4,0,
54,2,38,4,0,
54,2,39,1,28,
54,2,50,1,31,
54,2,55,4,0,
54,2,56,1,52,
54,2,57,4,0,
54,2,58,4,0,
54,2,59,4,0,
54,2,61,4,0,
54,2,66,4,0,
54,2,68,4,0,
54,2,69,4,0,
54,2,70,4,0,
54,2,91,4,0,
54,2,92,4,0,
54,2,93,1,36,
54,2,99,4,0,
54,2,102,4,0,
54,2,104,4,0,
54,2,117,4,0,
54,2,129,4,0,
54,2,130,4,0,
54,2,154,1,43,
54,2,156,4,0,
54,2,164,4,0,
54,3,8,4,0,
54,3,10,1,1,
54,3,29,4,0,
54,3,39,1,5,
54,3,50,1,10,
54,3,56,1,50,
54,3,57,4,0,
54,3,58,2,0,
54,3,59,4,0,
54,3,60,2,0,
54,3,70,4,0,
54,3,91,4,0,
54,3,92,4,0,
54,3,93,1,16,
54,3,94,2,0,
54,3,95,2,0,
54,3,103,1,23,
54,3,104,4,0,
54,3,113,2,0,
54,3,127,4,0,
54,3,129,4,0,
54,3,148,4,0,
54,3,154,1,40,
54,3,156,4,0,
54,3,173,4,0,
54,3,174,4,0,
54,3,182,4,0,
54,3,189,4,0,
54,3,193,2,0,
54,3,196,4,0,
54,3,203,4,0,
54,3,207,4,0,
54,3,213,4,0,
54,3,214,4,0,
54,3,216,4,0,
54,3,218,4,0,
54,3,223,4,0,
54,3,231,4,0,
54,3,237,4,0,
54,3,240,4,0,
54,3,244,1,31,
54,3,244,4,0,
54,3,248,2,0,
54,3,249,4,0,
54,3,250,4,0,
54,4,8,4,0,
54,4,10,1,1,
54,4,29,4,0,
54,4,39,1,5,
54,4,50,1,10,
54,4,56,1,50,
54,4,57,4,0,
54,4,58,2,0,
54,4,58,3,0,
54,4,59,4,0,
54,4,60,2,0,
54,4,70,4,0,
54,4,91,4,0,
54,4,92,4,0,
54,4,93,1,16,
54,4,94,2,0,
54,4,95,2,0,
